,Chromosome,Start,End,Name,Score,Strand,ThickStart,ThickEnd,ItemRGB,BlockCount
37465,chr22,42780081,42780399,.,1000,.,209.73209,-1.0,4.94451,174
37466,chr22,35024095,35024385,.,1000,.,207.84609,-1.0,4.94451,142
37467,chr22,22342857,22343175,.,1000,.,207.01859,-1.0,4.94451,160
37468,chr22,31211932,31212260,.,1000,.,206.65285,-1.0,4.94451,171
37469,chr22,42661972,42662301,.,991,.,206.22167,-1.0,4.94451,159
37470,chr22,42168952,42169302,.,1000,.,205.75019,-1.0,4.94451,186
37471,chr22,44820618,44820980,.,1000,.,205.54942,-1.0,4.94451,183
37472,chr22,37316823,37317194,.,1000,.,205.07815,-1.0,4.94451,207
37473,chr22,46563363,46563727,.,1000,.,204.89427,-1.0,4.94451,168
37474,chr22,46355428,46355740,.,1000,.,203.13747,-1.0,4.94451,148
37475,chr22,30286833,30287185,.,1000,.,202.59216,-1.0,4.94451,172
37476,chr22,42090853,42091154,.,1000,.,201.53621,-1.0,4.94451,156
37477,chr22,31089153,31089468,.,1000,.,199.95549,-1.0,4.94451,160
37478,chr22,22464083,22464381,.,1000,.,199.41623,-1.0,4.94451,141
37479,chr22,38768845,38769144,.,1000,.,199.23418,-1.0,4.94451,142
37480,chr22,41526743,41527068,.,1000,.,199.02902,-1.0,4.94451,161
37481,chr22,49632546,49632857,.,1000,.,198.13716,-1.0,4.94451,180
37482,chr22,38973581,38973906,.,1000,.,197.77886,-1.0,4.94451,159
37483,chr22,33923693,33924007,.,1000,.,196.3562,-1.0,4.94451,157
37484,chr22,23173929,23174247,.,1000,.,195.41286,-1.0,4.94451,160
37485,chr22,27880804,27881165,.,1000,.,194.29479,-1.0,4.94451,184
37486,chr22,25772963,25773304,.,1000,.,188.51492,-1.0,4.94451,171
37487,chr22,32266205,32266522,.,1000,.,188.22875,-1.0,4.94451,164
37488,chr22,24525463,24525749,.,1000,.,188.21585,-1.0,4.94451,165
37489,chr22,43885050,43885354,.,1000,.,187.91869,-1.0,4.94451,136
37490,chr22,39003126,39003451,.,1000,.,187.83563,-1.0,4.94451,155
37491,chr22,23956586,23956900,.,1000,.,187.51249,-1.0,4.94451,174
37492,chr22,29306155,29306489,.,1000,.,187.39593,-1.0,4.94451,162
37493,chr22,40922750,40923052,.,1000,.,187.24369,-1.0,4.94451,154
37494,chr22,17171382,17172178,.,1000,.,187.08348,-1.0,4.94451,535
37495,chr22,30108665,30108987,.,1000,.,185.93536,-1.0,4.94451,169
37496,chr22,36757614,36757971,.,1000,.,185.32267,-1.0,4.94451,149
37497,chr22,50241077,50241404,.,1000,.,184.91538,-1.0,4.94451,163
37498,chr22,22809988,22810290,.,1000,.,183.95931,-1.0,4.94451,161
37499,chr22,21713172,21713496,.,1000,.,181.34483,-1.0,4.94451,163
37500,chr22,20697558,20697848,.,1000,.,181.2287,-1.0,4.94451,171
37501,chr22,22748313,22748634,.,1000,.,181.04106,-1.0,4.94451,167
37502,chr22,37863511,37863808,.,1000,.,181.03875,-1.0,4.94451,164
37503,chr22,29625624,29625938,.,1000,.,180.44114,-1.0,4.94451,146
37504,chr22,27405938,27406253,.,1000,.,180.06,-1.0,4.94451,148
37505,chr22,46116476,46116869,.,1000,.,179.88383,-1.0,4.94451,139
37506,chr22,37592583,37592896,.,1000,.,179.39039,-1.0,4.94451,153
37507,chr22,24938805,24939089,.,1000,.,179.05256,-1.0,4.94451,135
37508,chr22,26367695,26367989,.,1000,.,178.95729,-1.0,4.94451,151
37509,chr22,49724861,49725164,.,1000,.,178.52446,-1.0,4.94451,170
37510,chr22,23591147,23591453,.,1000,.,177.61176,-1.0,4.94451,151
37511,chr22,21972315,21972610,.,1000,.,176.46664,-1.0,4.94451,160
37512,chr22,23541781,23542088,.,1000,.,176.36404,-1.0,4.94451,171
37513,chr22,23128470,23128809,.,1000,.,174.72485,-1.0,4.94451,141
37514,chr22,43187449,43187772,.,1000,.,174.66983,-1.0,4.94451,133
37515,chr22,34111269,34111570,.,1000,.,174.34613,-1.0,4.94451,158
37516,chr22,32660265,32660577,.,1000,.,172.52882,-1.0,4.94451,154
37517,chr22,36194901,36195230,.,1000,.,172.24388,-1.0,4.94451,177
37518,chr22,35231528,35231840,.,1000,.,171.93397,-1.0,4.94451,158
37519,chr22,28442292,28442551,.,1000,.,171.55824,-1.0,4.94451,135
37520,chr22,26331043,26331327,.,1000,.,170.15034,-1.0,4.94451,148
37521,chr22,34105515,34105816,.,1000,.,169.15363,-1.0,4.94451,157
37522,chr22,17742475,17742748,.,1000,.,168.37697,-1.0,4.94451,117
37523,chr22,30088932,30089268,.,1000,.,168.32799,-1.0,4.94451,182
37524,chr22,31231184,31231480,.,1000,.,167.74427,-1.0,4.94451,162
37525,chr22,18954398,18954709,.,1000,.,166.1754,-1.0,4.94451,170
37526,chr22,36145081,36145383,.,1000,.,165.26304,-1.0,4.94451,156
37527,chr22,19179425,19179735,.,1000,.,163.78486,-1.0,4.94451,160
37528,chr22,37044078,37044363,.,1000,.,163.05225,-1.0,4.94451,146
37529,chr22,30890646,30890941,.,1000,.,162.82241,-1.0,4.94451,175
37530,chr22,22687683,22687994,.,1000,.,162.62316,-1.0,4.94451,154
37531,chr22,20268325,20268612,.,1000,.,162.3913,-1.0,4.94451,153
37532,chr22,28594792,28595063,.,1000,.,162.15868,-1.0,4.94451,125
37533,chr22,29359554,29359846,.,1000,.,161.70755,-1.0,4.94451,134
37534,chr22,35150540,35150849,.,1000,.,161.21005,-1.0,4.94451,166
37535,chr22,45096325,45096626,.,1000,.,160.9889,-1.0,4.94451,137
37536,chr22,29313214,29313500,.,1000,.,160.00008,-1.0,4.94451,121
37537,chr22,37965239,37965557,.,1000,.,159.57831,-1.0,4.94451,132
37538,chr22,21102803,21103094,.,1000,.,159.457,-1.0,4.94451,160
37539,chr22,45263845,45264092,.,983,.,159.38007,-1.0,4.94451,128
37540,chr22,43033924,43034187,.,1000,.,159.18362,-1.0,4.94451,119
37541,chr22,20885537,20885814,.,1000,.,159.11911,-1.0,4.94451,134
37542,chr22,23290506,23290812,.,1000,.,158.75965,-1.0,4.94451,163
37543,chr22,31272908,31273157,.,1000,.,155.96906,-1.0,4.94451,130
37544,chr22,18024496,18024765,.,1000,.,155.08931,-1.0,4.94451,130
37545,chr22,36486725,36486967,.,1000,.,154.21333,-1.0,4.94451,103
37546,chr22,32926696,32926955,.,1000,.,154.10548,-1.0,4.94451,116
37547,chr22,50526363,50526598,.,1000,.,154.08842,-1.0,4.94451,128
37548,chr22,29394986,29395291,.,1000,.,152.55175,-1.0,4.94451,146
37549,chr22,43346496,43346740,.,1000,.,152.4236,-1.0,4.94451,122
37550,chr22,31561304,31561564,.,1000,.,151.68978,-1.0,4.94451,141
37551,chr22,41926065,41926343,.,1000,.,150.75512,-1.0,4.94451,142
37552,chr22,40525343,40525586,.,1000,.,150.75335,-1.0,4.94451,118
37553,chr22,39399561,39399818,.,1000,.,150.27046,-1.0,4.94451,120
37554,chr22,40348127,40348377,.,1000,.,149.0811,-1.0,4.94451,119
37555,chr22,50149177,50149440,.,1000,.,146.27048,-1.0,4.94451,153
37556,chr22,27804765,27805023,.,1000,.,145.85288,-1.0,4.94451,133
37557,chr22,22586994,22587248,.,1000,.,145.78553,-1.0,4.94451,128
37558,chr22,37267067,37267351,.,1000,.,144.92821,-1.0,4.94451,137
37559,chr22,31082730,31082955,.,1000,.,144.7728,-1.0,4.94451,118
37560,chr22,30605600,30605879,.,1000,.,143.88223,-1.0,4.94451,131
37561,chr22,17074943,17075206,.,1000,.,143.76806,-1.0,4.94451,152
37562,chr22,35930978,35931262,.,1000,.,143.55154,-1.0,4.94451,148
37563,chr22,24325083,24325348,.,1000,.,143.28341,-1.0,4.94451,135
37564,chr22,29689899,29690164,.,1000,.,143.26932,-1.0,4.94451,109
37565,chr22,48492434,48492728,.,1000,.,143.02751,-1.0,4.94451,151
37566,chr22,18157169,18157441,.,1000,.,142.45082,-1.0,4.94451,147
37567,chr22,49930950,49931215,.,1000,.,142.16057,-1.0,4.94451,136
37568,chr22,29589968,29590235,.,1000,.,141.65146,-1.0,4.94451,124
37569,chr22,39514449,39514690,.,1000,.,141.2735,-1.0,4.94451,96
37570,chr22,45979036,45979414,.,1000,.,141.01925,-1.0,4.94451,199
37571,chr22,36239506,36239779,.,1000,.,140.76925,-1.0,4.94451,145
37572,chr22,40036712,40036957,.,1000,.,138.76414,-1.0,4.94451,99
37573,chr22,30445253,30445517,.,1000,.,137.88118,-1.0,4.94451,113
37574,chr22,50732177,50732423,.,1000,.,137.62085,-1.0,4.94451,129
37575,chr22,49993410,49993681,.,1000,.,137.31382,-1.0,4.94451,162
37576,chr22,37545182,37545473,.,1000,.,137.21018,-1.0,4.94451,145
37577,chr22,46013387,46013677,.,1000,.,137.12654,-1.0,4.94451,162
37578,chr22,24503202,24503423,.,1000,.,136.58629,-1.0,4.94451,106
37579,chr22,43273906,43274195,.,1000,.,136.51942,-1.0,4.94451,167
37580,chr22,46758877,46759114,.,1000,.,136.09918,-1.0,4.94451,101
37581,chr22,22576411,22576662,.,1000,.,135.91273,-1.0,4.94451,109
37582,chr22,36221870,36222120,.,1000,.,135.86577,-1.0,4.94451,131
37583,chr22,27991037,27991310,.,1000,.,135.31929,-1.0,4.94451,153
37584,chr22,41597351,41597590,.,1000,.,134.12251,-1.0,4.94451,107
37585,chr22,23315605,23315882,.,1000,.,133.9901,-1.0,4.94451,120
37586,chr22,36065845,36066516,.,966,.,132.86475,-1.0,4.94451,544
37587,chr22,40436998,40437218,.,1000,.,132.65164,-1.0,4.94451,92
37588,chr22,39343594,39343817,.,1000,.,132.41322,-1.0,4.94451,106
37589,chr22,45978538,45978911,.,978,.,132.35663,-1.0,4.94451,182
37590,chr22,30391128,30391367,.,1000,.,131.22505,-1.0,4.94451,140
37591,chr22,41301435,41301678,.,1000,.,130.36177,-1.0,4.94451,111
37592,chr22,50252204,50252460,.,1000,.,130.11258,-1.0,4.94451,109
37593,chr22,26364490,26364716,.,1000,.,128.71615,-1.0,4.94451,115
37594,chr22,20784338,20784580,.,1000,.,128.42746,-1.0,4.94451,125
37595,chr22,42532895,42533170,.,1000,.,128.3688,-1.0,4.94451,163
37596,chr22,41576931,41577230,.,1000,.,128.29254,-1.0,4.94451,146
37597,chr22,26461265,26461523,.,1000,.,127.69185,-1.0,4.94451,139
37598,chr22,22422675,22422922,.,1000,.,127.64148,-1.0,4.94451,139
37599,chr22,17558464,17558748,.,1000,.,127.10581,-1.0,4.94451,151
37600,chr22,20981804,20982029,.,1000,.,126.45843,-1.0,4.94451,101
37601,chr22,25235901,25236138,.,1000,.,126.052,-1.0,4.94451,102
37602,chr22,29553812,29554005,.,1000,.,125.98358,-1.0,4.94451,99
37603,chr22,20571567,20571804,.,922,.,125.59797,-1.0,4.94451,123
37604,chr22,17501756,17501993,.,1000,.,125.37511,-1.0,4.94451,122
37605,chr22,41746629,41746852,.,1000,.,124.53046,-1.0,4.94451,115
37606,chr22,22195388,22195629,.,1000,.,124.09928,-1.0,4.94451,116
37607,chr22,38733297,38733565,.,1000,.,124.02942,-1.0,4.94451,162
37608,chr22,30755500,30755677,.,1000,.,123.82336,-1.0,4.94451,86
37609,chr22,42444481,42444707,.,1000,.,123.76041,-1.0,4.94451,106
37610,chr22,22788248,22788488,.,1000,.,123.67229,-1.0,4.94451,117
37611,chr22,30763843,30764017,.,1000,.,122.91602,-1.0,4.94451,103
37612,chr22,35921809,35922038,.,1000,.,121.61121,-1.0,4.94451,88
37613,chr22,16917458,16917662,.,1000,.,121.60423,-1.0,4.94451,145
37614,chr22,22357361,22357581,.,1000,.,121.56758,-1.0,4.94451,111
37615,chr22,43136394,43136533,.,1000,.,121.08519,-1.0,4.94451,66
37616,chr22,42473636,42473823,.,1000,.,120.41701,-1.0,4.94451,92
37617,chr22,26665566,26665778,.,1000,.,118.91143,-1.0,4.94451,116
37618,chr22,30947860,30948128,.,1000,.,118.44465,-1.0,4.94451,113
37619,chr22,23893974,23894212,.,1000,.,117.86387,-1.0,4.94451,136
37620,chr22,33519314,33519613,.,1000,.,117.4246,-1.0,4.94451,133
37621,chr22,22942825,22943064,.,1000,.,117.18805,-1.0,4.94451,118
37622,chr22,50146921,50147061,.,1000,.,117.14576,-1.0,4.94451,32
37623,chr22,31977211,31977433,.,1000,.,117.0468,-1.0,4.94451,146
37624,chr22,35154976,35155206,.,1000,.,116.37128,-1.0,4.94451,113
37625,chr22,24768858,24769087,.,1000,.,115.98186,-1.0,4.94451,115
37626,chr22,38069324,38069553,.,1000,.,115.44342,-1.0,4.94451,120
37627,chr22,41237607,41237813,.,1000,.,115.20937,-1.0,4.94451,105
37628,chr22,30802969,30803149,.,1000,.,114.99295,-1.0,4.94451,73
37629,chr22,42552113,42552345,.,1000,.,114.31811,-1.0,4.94451,118
37630,chr22,31556748,31556949,.,1000,.,112.88483,-1.0,4.94451,71
37631,chr22,31665696,31665921,.,1000,.,112.69685,-1.0,4.94451,117
37632,chr22,19953750,19953953,.,1000,.,111.52981,-1.0,4.94451,91
37633,chr22,39622976,39623159,.,1000,.,111.37936,-1.0,4.94451,65
37634,chr22,22884048,22884238,.,1000,.,110.46051,-1.0,4.94451,84
37635,chr22,37022037,37022229,.,1000,.,110.10562,-1.0,4.94451,99
37636,chr22,20961996,20962165,.,1000,.,110.10367,-1.0,4.94451,67
37637,chr22,22770303,22770473,.,1000,.,108.54583,-1.0,4.94451,66
37638,chr22,45441261,45441439,.,1000,.,107.98541,-1.0,4.94451,92
37639,chr22,26672965,26673129,.,1000,.,107.77731,-1.0,4.94451,92
37640,chr22,44975678,44975847,.,1000,.,106.57022,-1.0,4.94451,131
37641,chr22,50206756,50206939,.,1000,.,106.52615,-1.0,4.94451,90
37642,chr22,20238513,20238983,.,1000,.,105.25438,-1.0,4.94451,235
37643,chr22,38262168,38262400,.,1000,.,105.19361,-1.0,4.94451,96
37644,chr22,38927337,38927577,.,1000,.,105.18911,-1.0,4.94451,125
37645,chr22,48576856,48577038,.,1000,.,103.25762,-1.0,4.94451,77
37646,chr22,22877523,22877770,.,971,.,102.47443,-1.0,4.94451,93
37647,chr22,39437250,39437427,.,1000,.,102.14978,-1.0,4.94451,112
37648,chr22,20606275,20606465,.,1000,.,100.66465,-1.0,4.94451,98
37649,chr22,19962352,19962499,.,1000,.,100.51801,-1.0,4.94451,74
37650,chr22,30426602,30426768,.,1000,.,100.3937,-1.0,4.94451,63
37651,chr22,32473276,32473746,.,1000,.,100.07503,-1.0,4.94451,235
37652,chr22,22431575,22431772,.,1000,.,99.94178,-1.0,4.94451,105
37653,chr22,42820279,42820445,.,1000,.,99.4825,-1.0,4.94451,85
37654,chr22,26172469,26172657,.,1000,.,99.44373,-1.0,4.94451,106
37655,chr22,40760379,40760534,.,1000,.,99.02878,-1.0,4.94451,78
37656,chr22,25081469,25081686,.,1000,.,98.81047,-1.0,4.94451,107
37657,chr22,37887746,37888216,.,1000,.,98.3131,-1.0,4.94451,235
37658,chr22,25172304,25172433,.,1000,.,97.9943,-1.0,4.94451,81
37659,chr22,36853467,36853937,.,1000,.,96.87025,-1.0,4.94451,235
37660,chr22,38766252,38766372,.,1000,.,96.78281,-1.0,4.94451,75
37661,chr22,37791780,37792250,.,1000,.,96.5569,-1.0,4.94451,235
37662,chr22,33203190,33203660,.,1000,.,96.44081,-1.0,4.94451,235
37663,chr22,22110963,22111143,.,944,.,95.34398,-1.0,4.94451,79
37664,chr22,39932875,39933046,.,1000,.,95.29864,-1.0,4.94451,118
37665,chr22,22156819,22156977,.,1000,.,95.28409,-1.0,4.94451,79
37666,chr22,29635858,29635995,.,1000,.,94.52306,-1.0,4.94451,81
37667,chr22,17366980,17367144,.,1000,.,94.31241,-1.0,4.94451,75
37668,chr22,17214088,17214263,.,1000,.,93.89385,-1.0,4.94451,59
37669,chr22,40487786,40487934,.,1000,.,93.3366,-1.0,4.94451,67
37670,chr22,33210245,33210387,.,1000,.,93.29488,-1.0,4.94451,73
37671,chr22,28772882,28773352,.,1000,.,92.79933,-1.0,4.94451,235
37672,chr22,32206860,32207330,.,1000,.,92.73346,-1.0,4.94451,235
37673,chr22,49979673,49979861,.,1000,.,92.19082,-1.0,4.94451,89
37674,chr22,18001085,18001254,.,1000,.,92.18168,-1.0,4.94451,109
37675,chr22,22594088,22594308,.,1000,.,91.53184,-1.0,4.94451,115
37676,chr22,24485762,24485886,.,1000,.,91.43376,-1.0,4.94451,34
37677,chr22,27331825,27332295,.,1000,.,91.42358,-1.0,4.94451,235
37678,chr22,26398606,26399076,.,1000,.,90.01913,-1.0,4.94451,235
37679,chr22,38681648,38682118,.,1000,.,88.69952,-1.0,4.94451,235
37680,chr22,50241204,50241674,.,1000,.,88.59866,-1.0,4.94451,235
37681,chr22,47213655,47213825,.,1000,.,88.2689,-1.0,4.94451,95
37682,chr22,49983478,49983596,.,1000,.,87.96979,-1.0,4.94451,45
37683,chr22,39135226,39135362,.,1000,.,87.8408,-1.0,4.94451,65
37684,chr22,36986166,36986636,.,1000,.,87.79841,-1.0,4.94451,235
37685,chr22,27880071,27880189,.,1000,.,87.63386,-1.0,4.94451,52
37686,chr22,40683195,40683358,.,1000,.,87.12452,-1.0,4.94451,78
37687,chr22,50498142,50498612,.,1000,.,86.71819,-1.0,4.94451,235
37688,chr22,36546326,36546513,.,1000,.,86.43181,-1.0,4.94451,80
37689,chr22,35538886,35539077,.,1000,.,86.34627,-1.0,4.94451,85
37690,chr22,36510922,36511392,.,1000,.,86.17187,-1.0,4.94451,235
37691,chr22,38572096,38572566,.,1000,.,86.05151,-1.0,4.94451,235
37692,chr22,45317560,45318030,.,1000,.,86.03367,-1.0,4.94451,235
37693,chr22,29883258,29883728,.,611,.,85.92807,-1.0,4.94451,235
37694,chr22,39121971,39122441,.,1000,.,85.40162,-1.0,4.94451,235
37695,chr22,17891716,17892186,.,1000,.,84.5791,-1.0,4.94451,235
37696,chr22,49767410,49767537,.,1000,.,84.46932,-1.0,4.94451,59
37697,chr22,32081040,32081158,.,1000,.,84.13522,-1.0,4.94451,63
37698,chr22,39185710,39186180,.,1000,.,84.08473,-1.0,4.94451,235
37699,chr22,41543880,41544004,.,1000,.,83.20638,-1.0,4.94451,52
37700,chr22,32378807,32378949,.,1000,.,83.1464,-1.0,4.94451,75
37701,chr22,50696583,50697053,.,818,.,82.91721,-1.0,4.94451,235
37702,chr22,23930001,23930471,.,1000,.,82.79483,-1.0,4.94451,235
37703,chr22,41367239,41367709,.,1000,.,82.35265,-1.0,4.94451,235
37704,chr22,50276371,50276495,.,1000,.,82.11341,-1.0,4.94451,34
37705,chr22,22753612,22753792,.,1000,.,81.17707,-1.0,4.94451,111
37706,chr22,43848796,43848968,.,1000,.,80.9665,-1.0,4.94451,101
37707,chr22,42560808,42561278,.,1000,.,80.29191,-1.0,4.94451,235
37708,chr22,38824515,38824985,.,1000,.,79.82388,-1.0,4.94451,235
37709,chr22,37735113,37735583,.,1000,.,79.47616,-1.0,4.94451,235
37710,chr22,28112909,28113046,.,1000,.,79.16111,-1.0,4.94451,41
37711,chr22,50544145,50544615,.,1000,.,78.99812,-1.0,4.94451,235
37712,chr22,39306688,39307158,.,1000,.,78.67221,-1.0,4.94451,235
37713,chr22,38100721,38101191,.,1000,.,78.6197,-1.0,4.94451,235
37714,chr22,43945816,43946286,.,1000,.,78.33024,-1.0,4.94451,235
37715,chr22,36873534,36874004,.,1000,.,77.99152,-1.0,4.94451,235
37716,chr22,41857551,41858021,.,1000,.,77.76997,-1.0,4.94451,235
37717,chr22,30255835,30256379,.,1000,.,77.62792,-1.0,4.94451,475
37718,chr22,25334046,25334516,.,1000,.,76.38538,-1.0,4.94451,235
37719,chr22,25110985,25111244,.,993,.,76.19473,-1.0,4.94451,117
37720,chr22,37428940,37429410,.,1000,.,75.91185,-1.0,4.94451,235
37721,chr22,26835881,26836351,.,1000,.,75.90478,-1.0,4.94451,235
37722,chr22,25028475,25028945,.,1000,.,75.85944,-1.0,4.94451,235
37723,chr22,46665317,46665787,.,1000,.,75.83268,-1.0,4.94451,235
37724,chr22,49701679,49702149,.,1000,.,75.49381,-1.0,4.94451,235
37725,chr22,37498312,37498782,.,1000,.,75.24759,-1.0,4.94451,235
37726,chr22,35843066,35843240,.,1000,.,75.23984,-1.0,4.94451,108
37727,chr22,44623619,44624089,.,1000,.,74.80239,-1.0,4.94451,235
37728,chr22,46845465,46845585,.,945,.,74.08431,-1.0,4.94451,46
37729,chr22,26502878,26503348,.,991,.,73.75572,-1.0,4.94451,235
37730,chr22,29412693,29413163,.,894,.,73.53063,-1.0,4.94451,235
37731,chr22,41822714,41823184,.,924,.,73.19764,-1.0,4.94451,235
37732,chr22,39495371,39495841,.,1000,.,73.14582,-1.0,4.94451,235
37733,chr22,48943740,48944210,.,1000,.,72.5963,-1.0,4.94451,235
37734,chr22,28600490,28600960,.,789,.,72.40989,-1.0,4.94451,235
37735,chr22,16891909,16892379,.,1000,.,72.27255,-1.0,4.94451,235
37736,chr22,24133129,24133599,.,1000,.,71.74981,-1.0,4.94451,235
37737,chr22,39493262,39493732,.,1000,.,71.63848,-1.0,4.94451,235
37738,chr22,30667499,30667969,.,1000,.,71.40161,-1.0,4.94451,235
37739,chr22,17119446,17119916,.,715,.,70.48591,-1.0,4.94451,235
37740,chr22,44568055,44568180,.,1000,.,70.24866,-1.0,4.94451,37
37741,chr22,17785342,17785460,.,1000,.,69.83794,-1.0,4.94451,78
37742,chr22,45209142,45209612,.,934,.,69.81662,-1.0,4.94451,235
37743,chr22,28253162,28253632,.,1000,.,68.73036,-1.0,4.94451,235
37744,chr22,38718369,38718839,.,1000,.,68.48873,-1.0,4.94451,235
37745,chr22,20741768,20742238,.,1000,.,68.45965,-1.0,4.94451,235
37746,chr22,42074366,42074836,.,1000,.,68.42613,-1.0,4.94451,235
37747,chr22,49046474,49046944,.,1000,.,68.3362,-1.0,4.94451,235
37748,chr22,20552148,20552325,.,917,.,68.10559,-1.0,4.94451,72
37749,chr22,38724912,38725382,.,944,.,68.04592,-1.0,4.94451,235
37750,chr22,32823008,32823478,.,947,.,67.4101,-1.0,4.94451,235
37751,chr22,22060675,22060793,.,1000,.,66.79273,-1.0,4.94451,66
37752,chr22,43060194,43060664,.,983,.,66.46875,-1.0,4.94451,235
37753,chr22,32202355,32202825,.,965,.,66.40118,-1.0,4.94451,235
37754,chr22,21947599,21948069,.,990,.,66.24491,-1.0,4.94451,235
37755,chr22,35631582,35632052,.,996,.,65.96368,-1.0,4.94451,235
37756,chr22,22647993,22648463,.,1000,.,65.62909,-1.0,4.94451,235
37757,chr22,50641674,50642144,.,1000,.,65.46891,-1.0,4.94451,235
37758,chr22,46006597,46006719,.,992,.,65.35576,-1.0,4.94451,121
37759,chr22,22666501,22666971,.,1000,.,64.55801,-1.0,4.94451,235
37760,chr22,40370304,40370774,.,993,.,64.15237,-1.0,4.94451,235
37761,chr22,41697024,41697546,.,729,.,64.01245,-1.0,4.94451,461
37762,chr22,17896493,17896963,.,889,.,63.37654,-1.0,4.94451,235
37763,chr22,31947228,31947698,.,1000,.,62.94034,-1.0,4.94451,235
37764,chr22,24155616,24156086,.,977,.,62.82488,-1.0,4.94451,235
37765,chr22,21774721,21775191,.,995,.,62.58476,-1.0,4.94451,235
37766,chr22,22745608,22746078,.,950,.,61.34091,-1.0,4.94451,235
37767,chr22,30387312,30387773,.,1000,.,61.30801,-1.0,4.94451,402
37768,chr22,19217858,19218328,.,1000,.,61.2905,-1.0,4.94451,235
37769,chr22,35627142,35627612,.,961,.,61.01042,-1.0,4.94451,235
37770,chr22,21641395,21641865,.,1000,.,60.93691,-1.0,4.94451,235
37771,chr22,23402616,23403086,.,958,.,60.8292,-1.0,4.94451,235
37772,chr22,29524411,29524881,.,979,.,60.42892,-1.0,4.94451,235
37773,chr22,50756947,50757417,.,996,.,60.38075,-1.0,4.94451,235
37774,chr22,21642962,21643432,.,1000,.,60.17317,-1.0,4.94451,235
37775,chr22,20317549,20318019,.,1000,.,60.09714,-1.0,4.94451,235
37776,chr22,37019244,37019714,.,990,.,59.37751,-1.0,4.94451,235
37777,chr22,32140711,32141181,.,997,.,59.13453,-1.0,4.94451,235
37778,chr22,35454648,35455118,.,864,.,58.84594,-1.0,4.94451,235
37779,chr22,23770873,23771343,.,949,.,58.61954,-1.0,4.94451,235
37780,chr22,45269123,45269593,.,834,.,58.4511,-1.0,4.94451,235
37781,chr22,24629189,24629307,.,999,.,58.34446,-1.0,4.94451,82
37782,chr22,33058164,33058634,.,1000,.,57.85804,-1.0,4.94451,235
37783,chr22,39519529,39519999,.,1000,.,57.72206,-1.0,4.94451,235
37784,chr22,40654431,40654901,.,1000,.,57.69626,-1.0,4.94451,235
37785,chr22,32775962,32776432,.,838,.,57.32761,-1.0,4.94451,235
37786,chr22,31292324,31292794,.,798,.,56.8452,-1.0,4.94451,235
37787,chr22,37199422,37199855,.,948,.,56.34149,-1.0,4.94451,410
37788,chr22,24772483,24772953,.,995,.,56.03945,-1.0,4.94451,235
37789,chr22,44085675,44086145,.,996,.,55.88444,-1.0,4.94451,235
37790,chr22,50366516,50366986,.,1000,.,55.83453,-1.0,4.94451,235
37791,chr22,32836217,32836687,.,922,.,55.75696,-1.0,4.94451,235
37792,chr22,32627985,32628455,.,996,.,55.71605,-1.0,4.94451,235
37793,chr22,39234311,39234781,.,934,.,54.81594,-1.0,4.94451,235
37794,chr22,37196751,37197221,.,971,.,54.76756,-1.0,4.94451,235
37795,chr22,24270612,24271082,.,995,.,54.6422,-1.0,4.94451,235
37796,chr22,40552078,40552548,.,769,.,54.41509,-1.0,4.94451,235
37797,chr22,22559077,22559547,.,917,.,54.36603,-1.0,4.94451,235
37798,chr22,45101785,45102255,.,852,.,54.23997,-1.0,4.94451,235
37799,chr22,50578300,50578770,.,653,.,54.07238,-1.0,4.94451,235
37800,chr22,23766520,23766990,.,917,.,54.0307,-1.0,4.94451,235
37801,chr22,43883043,43883513,.,895,.,53.99757,-1.0,4.94451,235
37802,chr22,43904394,43904864,.,927,.,53.9375,-1.0,4.94451,235
37803,chr22,19756466,19756936,.,945,.,53.88092,-1.0,4.94451,235
37804,chr22,37905972,37906442,.,946,.,53.69237,-1.0,4.94451,235
37805,chr22,50627864,50628334,.,958,.,53.62601,-1.0,4.94451,235
37806,chr22,49305179,49305575,.,1000,.,53.21273,-1.0,4.94451,374
37807,chr22,48574988,48575458,.,986,.,53.104,-1.0,4.94451,235
37808,chr22,47452188,47452658,.,964,.,53.08294,-1.0,4.94451,235
37809,chr22,44360440,44360910,.,977,.,52.77815,-1.0,4.94451,235
37810,chr22,38304471,38304941,.,847,.,52.74262,-1.0,4.94451,235
37811,chr22,21937971,21938442,.,1000,.,52.2139,-1.0,4.94451,436
37812,chr22,20129188,20129658,.,856,.,51.64665,-1.0,4.94451,235
37813,chr22,24650839,24651309,.,939,.,51.61,-1.0,4.94451,235
37814,chr22,37752477,37752947,.,974,.,51.51647,-1.0,4.94451,235
37815,chr22,46670120,46670590,.,928,.,51.12042,-1.0,4.94451,235
37816,chr22,25701963,25702433,.,963,.,51.07249,-1.0,4.94451,235
37817,chr22,43828865,43829335,.,835,.,51.06038,-1.0,4.94451,235
37818,chr22,17201197,17201667,.,886,.,51.05277,-1.0,4.94451,235
37819,chr22,43228335,43228805,.,948,.,50.91132,-1.0,4.94451,235
37820,chr22,37508390,37508860,.,963,.,50.67812,-1.0,4.94451,235
37821,chr22,29727128,29727598,.,919,.,50.38036,-1.0,4.94451,235
37822,chr22,37818647,37819117,.,961,.,49.78141,-1.0,4.94451,235
37823,chr22,50775056,50775526,.,948,.,49.6948,-1.0,4.94451,235
